no,step,x,y,path_id,name,ysqrt4,eps,b
0.0,0.0,0.0193,487.84856,795375.0,to_at,4.699712127892693,150.0,10.0
0.0,1.0,0.019301503600203152,469.89140493360935,795375.0,to_at,4.6558542380046495,150.0,10.0
0.0,2.0,0.019637223957856543,459.1870179580295,795375.0,to_at,4.62910892791449,150.0,10.0
0.0,3.0,0.0200304575711632,473.1053441843975,795375.0,to_at,4.663795117871248,150.0,10.0
0.0,4.0,0.019980290615283,485.14623618261135,795375.0,to_at,4.693190323949262,150.0,10.0
0.0,5.0,0.01972230239616311,495.4938698697551,795375.0,to_at,4.718017761117401,150.0,10.0
0.0,6.0,0.019388923412835882,450.86834580575277,795375.0,to_at,4.607999639584143,150.0,10.0
0.0,7.0,0.020051806140840116,465.8601049208408,795375.0,to_at,4.64583605441492,150.0,10.0
0.0,8.0,0.020133025770348503,451.7656366637538,795375.0,to_at,4.610290570971424,150.0,10.0
0.0,9.0,0.020457819417752918,451.28753518269923,795375.0,to_at,4.609070324306578,150.0,10.0
0.0,10.0,0.020652379073739943,465.5808999780884,795375.0,to_at,4.645139798173184,150.0,10.0
0.0,11.0,0.020474298548730483,434.0358033408219,795375.0,to_at,4.564375745483275,150.0,10.0
0.0,12.0,0.02101655744228979,430.90873674870033,795375.0,to_at,4.556132282714501,150.0,10.0
0.0,13.0,0.02139895019117809,448.2543820558608,795375.0,to_at,4.601306210953148,150.0,10.0
0.0,14.0,0.02125216919601854,463.50882690062184,795375.0,to_at,4.639962838256814,150.0,10.0
0.0,15.0,0.020852070099888542,450.95758884311374,795375.0,to_at,4.608227644814084,150.0,10.0
0.0,16.0,0.02088370926709404,465.8910410244712,795375.0,to_at,4.645913180833975,150.0,10.0
0.0,17.0,0.020597399066849004,450.16285557839865,795375.0,to_at,4.606196004422795,150.0,10.0
0.0,18.0,0.020754825296732886,465.20442615928187,795375.0,to_at,4.644200485559579,150.0,10.0
0.0,19.0,0.020539139732203594,382.1600892605869,795375.0,to_at,4.4214155308301555,150.0,10.0
